0,5fd403ab3d8ead01e0995e75,3701,https://www.youtube.com/watch?v=TjxmgKuL7ZM,190
0,5fd403ab3d8ead01e0995e75,3732,https://www.youtube.com/watch?v=mX3obZ0lXoU,71
0,5fd403ab3d8ead01e0995e75,3733,https://www.youtube.com/watch?v=5xH0HfJHsaY,173
0,5fd403ab3d8ead01e0995e75,3746,https://www.youtube.com/watch?v=nX5PwfEMBM0,127
0,5fd403ab3d8ead01e0995e75,3751,https://www.youtube.com/watch?v=Z3doAuAxPhk,396
0,5fd403ab3d8ead01e0995e75,3783,https://www.youtube.com/watch?v=1BugGSvhxII,852
1,5e823abf2c693d65db25e365,0,https://www.youtube.com/watch?v=CXvG2CBJ3SE,266
1,5e823abf2c693d65db25e365,2,https://www.youtube.com/watch?v=N3mL-s-kGw4,27
1,5e823abf2c693d65db25e365,14,https://www.youtube.com/watch?v=OK6k6e2dLXc,908
1,5e823abf2c693d65db25e365,49,https://www.youtube.com/watch?v=gNi_6U5Pm_o,203
1,5e823abf2c693d65db25e365,80,https://www.youtube.com/watch?v=hM2U8cb8lhI,411
1,5e823abf2c693d65db25e365,89,https://www.youtube.com/watch?v=6tsu2oeZJgo,306
1,5e823abf2c693d65db25e365,120,https://www.youtube.com/watch?v=5k9cIUvN57g,981
1,5e823abf2c693d65db25e365,133,https://www.youtube.com/watch?v=ZQFmRXgeR-s,245
1,5e823abf2c693d65db25e365,267,https://www.youtube.com/watch?v=MYcQAy3e70M,11
1,5e823abf2c693d65db25e365,335,https://www.youtube.com/watch?v=w-HfMiue7-k,383
1,5e823abf2c693d65db25e365,397,https://www.youtube.com/watch?v=Z-9gQjUZMm0,207
1,5e823abf2c693d65db25e365,410,https://www.youtube.com/watch?v=AyX_LL9nWSE,159
1,5e823abf2c693d65db25e365,448,https://www.youtube.com/watch?v=ZLlsmB1D4Q0,703
1,5e823abf2c693d65db25e365,552,https://www.youtube.com/watch?v=gO_gm74yiUY,1141
1,5e823abf2c693d65db25e365,3008,https://www.youtube.com/watch?v=XVboZ-kHFOU,279
1,5e823abf2c693d65db25e365,3108,https://www.youtube.com/watch?v=oLMtNB5svJI,86
1,5e823abf2c693d65db25e365,3112,https://www.youtube.com/watch?v=W_XfYBFOdMQ,107
1,5e823abf2c693d65db25e365,3171,https://www.youtube.com/watch?v=gKUyX7cjum4,1167
1,5e823abf2c693d65db25e365,3215,https://www.youtube.com/watch?v=Nc2gIx9xGW8,506
1,5e823abf2c693d65db25e365,3394,https://www.youtube.com/watch?v=u2ojSolaUas,17
1,5e823abf2c693d65db25e365,3502,https://www.youtube.com/watch?v=yE0vVmZEJbg,231
1,5e823abf2c693d65db25e365,3530,https://www.youtube.com/watch?v=lxgxTvUfBBI,300
1,5e823abf2c693d65db25e365,3616,https://www.youtube.com/watch?v=hWq_ma9ZDxk,581
2,5ffd584914659bc5216fa74f,1,https://www.youtube.com/watch?v=lpdRqn6xwiM,173
3,6071d0ed7099f1d0a3a7641e,1,https://www.youtube.com/watch?v=lpdRqn6xwiM,173
4,6058e3f9248b879de803c3fc,2,https://www.youtube.com/watch?v=N3mL-s-kGw4,7
4,6058e3f9248b879de803c3fc,14,https://www.youtube.com/watch?v=OK6k6e2dLXc,1182
4,6058e3f9248b879de803c3fc,120,https://www.youtube.com/watch?v=5k9cIUvN57g,2129
5,603d58b0dcbfdb38a328b54c,3,https://www.youtube.com/watch?v=hFjX5iOQjKQ,19
5,603d58b0dcbfdb38a328b54c,6,https://www.youtube.com/watch?v=2i_05bMj94U,1556
5,603d58b0dcbfdb38a328b54c,284,https://www.youtube.com/watch?v=-92b4XqJocU,504
5,603d58b0dcbfdb38a328b54c,313,https://www.youtube.com/watch?v=z9YMq7KITq0,627
5,603d58b0dcbfdb38a328b54c,353,https://www.youtube.com/watch?v=TNXOmn5X_A0,493
5,603d58b0dcbfdb38a328b54c,412,https://www.youtube.com/watch?v=ZH3JX59dgds,608
5,603d58b0dcbfdb38a328b54c,434,https://www.youtube.com/watch?v=xJaEzq70y0M,531
5,603d58b0dcbfdb38a328b54c,451,https://www.youtube.com/watch?v=40K3CWlRJt4,610
5,603d58b0dcbfdb38a328b54c,485,https://www.youtube.com/watch?v=B4GhLfnXcoQ,610
5,603d58b0dcbfdb38a328b54c,549,https://www.youtube.com/watch?v=pix_fnR4p30,304
5,603d58b0dcbfdb38a328b54c,577,https://www.youtube.com/watch?v=LRYyb1uVO90,83
5,603d58b0dcbfdb38a328b54c,597,https://www.youtube.com/watch?v=cDTEhuAVI1I,446
5,603d58b0dcbfdb38a328b54c,618,https://www.youtube.com/watch?v=3wBah1HZUw0,925
5,603d58b0dcbfdb38a328b54c,677,https://www.youtube.com/watch?v=XQt9nUgTsz4,773
5,603d58b0dcbfdb38a328b54c,806,https://www.youtube.com/watch?v=-n_ZYF_xe3w,275
5,603d58b0dcbfdb38a328b54c,3537,https://www.youtube.com/watch?v=8SHC7CnmErM,252
5,603d58b0dcbfdb38a328b54c,3701,https://www.youtube.com/watch?v=TjxmgKuL7ZM,7
5,603d58b0dcbfdb38a328b54c,3828,https://www.youtube.com/watch?v=eMOIUUS8GWo,21
6,585a0e3ce4893e4bf2a36d54,4,https://www.youtube.com/watch?v=KlJd_bI7DVo,244
6,585a0e3ce4893e4bf2a36d54,6,https://www.youtube.com/watch?v=2i_05bMj94U,565
6,585a0e3ce4893e4bf2a36d54,13,https://www.youtube.com/watch?v=FJfFZqTlWrQ,125
6,585a0e3ce4893e4bf2a36d54,54,https://www.youtube.com/watch?v=WMweEpGlu_U,177
6,585a0e3ce4893e4bf2a36d54,75,https://www.youtube.com/watch?v=YJPsAdtaus0,383
6,585a0e3ce4893e4bf2a36d54,91,https://www.youtube.com/watch?v=cK98jx7gw7w,234
6,585a0e3ce4893e4bf2a36d54,108,https://www.youtube.com/watch?v=mKrSMjHTNF0,257
6,585a0e3ce4893e4bf2a36d54,138,https://www.youtube.com/watch?v=dR5y9NwaR3I,369
6,585a0e3ce4893e4bf2a36d54,144,https://www.youtube.com/watch?v=MWPsyXFLiKc,389
6,585a0e3ce4893e4bf2a36d54,153,https://www.youtube.com/watch?v=VuGV3iQTYsY,179
6,585a0e3ce4893e4bf2a36d54,157,https://www.youtube.com/watch?v=jnu18ElApyc,146
6,585a0e3ce4893e4bf2a36d54,169,https://www.youtube.com/watch?v=ss9ygQqqL2Q,360
6,585a0e3ce4893e4bf2a36d54,183,https://www.youtube.com/watch?v=U3BVFY9wnTw,177
6,585a0e3ce4893e4bf2a36d54,246,https://www.youtube.com/watch?v=Gc2Id_7oWAs,789
6,585a0e3ce4893e4bf2a36d54,247,https://www.youtube.com/watch?v=T7lhGz6Bfik,209
6,585a0e3ce4893e4bf2a36d54,254,https://www.youtube.com/watch?v=v4lpI8t4ySY,42
6,585a0e3ce4893e4bf2a36d54,264,https://www.youtube.com/watch?v=EW95cRXfXP8,46
6,585a0e3ce4893e4bf2a36d54,267,https://www.youtube.com/watch?v=MYcQAy3e70M,181
6,585a0e3ce4893e4bf2a36d54,270,https://www.youtube.com/watch?v=-Ot0vHUyEpw,1
6,585a0e3ce4893e4bf2a36d54,327,https://www.youtube.com/watch?v=9FqwhW0B3tY,1383
6,585a0e3ce4893e4bf2a36d54,485,https://www.youtube.com/watch?v=B4GhLfnXcoQ,160
6,585a0e3ce4893e4bf2a36d54,502,https://www.youtube.com/watch?v=EvtMTV9mMSc,237
6,585a0e3ce4893e4bf2a36d54,528,https://www.youtube.com/watch?v=9PbAhbwTMwo,4
6,585a0e3ce4893e4bf2a36d54,532,https://www.youtube.com/watch?v=L84yi1LZVQQ,1713
6,585a0e3ce4893e4bf2a36d54,549,https://www.youtube.com/watch?v=pix_fnR4p30,304
6,585a0e3ce4893e4bf2a36d54,571,https://www.youtube.com/watch?v=a78G2OPKuD8,218
6,585a0e3ce4893e4bf2a36d54,577,https://www.youtube.com/watch?v=LRYyb1uVO90,83
6,585a0e3ce4893e4bf2a36d54,597,https://www.youtube.com/watch?v=cDTEhuAVI1I,445
6,585a0e3ce4893e4bf2a36d54,618,https://www.youtube.com/watch?v=3wBah1HZUw0,925
6,585a0e3ce4893e4bf2a36d54,645,https://www.youtube.com/watch?v=j8CCx7O8PAY,140
6,585a0e3ce4893e4bf2a36d54,677,https://www.youtube.com/watch?v=XQt9nUgTsz4,45
6,585a0e3ce4893e4bf2a36d54,802,https://www.youtube.com/watch?v=gVGRIBWy6ig,195
6,585a0e3ce4893e4bf2a36d54,2160,https://www.youtube.com/watch?v=x0RwQrl1pY4,188
6,585a0e3ce4893e4bf2a36d54,2802,https://www.youtube.com/watch?v=bfT607nr51A,263
6,585a0e3ce4893e4bf2a36d54,2996,https://www.youtube.com/watch?v=JXeJANDKwDc,538
6,585a0e3ce4893e4bf2a36d54,3028,https://www.youtube.com/watch?v=BnK9oeBI9G4,8
6,585a0e3ce4893e4bf2a36d54,3144,https://www.youtube.com/watch?v=G-fxhbQBnGM,227
6,585a0e3ce4893e4bf2a36d54,3504,https://www.youtube.com/watch?v=4dFdX0LlBZQ,18
6,585a0e3ce4893e4bf2a36d54,3512,https://www.youtube.com/watch?v=PVddfGg0laQ,7
6,585a0e3ce4893e4bf2a36d54,3537,https://www.youtube.com/watch?v=8SHC7CnmErM,1275
6,585a0e3ce4893e4bf2a36d54,3547,https://www.youtube.com/watch?v=LfZdANEbXic,360
6,585a0e3ce4893e4bf2a36d54,3565,https://www.youtube.com/watch?v=0eGkPZcOpf8,16
6,585a0e3ce4893e4bf2a36d54,3653,https://www.youtube.com/watch?v=JAc0C_1G0B8,61
6,585a0e3ce4893e4bf2a36d54,3670,https://www.youtube.com/watch?v=uVbELk-o4rU,397
6,585a0e3ce4893e4bf2a36d54,3674,https://www.youtube.com/watch?v=aOHGKCle-aY,146
6,585a0e3ce4893e4bf2a36d54,3783,https://www.youtube.com/watch?v=1BugGSvhxII,101
6,585a0e3ce4893e4bf2a36d54,3811,https://www.youtube.com/watch?v=Ob3NqtwYatU,379
6,585a0e3ce4893e4bf2a36d54,4861,https://www.youtube.com/watch?v=DiPiBhnqnTw,10
6,585a0e3ce4893e4bf2a36d54,4940,https://www.youtube.com/watch?v=Fy4WE6AnvJU,39
6,585a0e3ce4893e4bf2a36d54,5120,https://www.youtube.com/watch?v=msg38cxXqWQ,291
6,585a0e3ce4893e4bf2a36d54,5135,https://www.youtube.com/watch?v=EE7ug2okU-E,562
7,5c720840e89d6b0c5f7b2189,5,https://www.youtube.com/watch?v=vj7kN8s2WWw,97
7,5c720840e89d6b0c5f7b2189,132,https://www.youtube.com/watch?v=U68MJz9DrI4,99
7,5c720840e89d6b0c5f7b2189,136,https://www.youtube.com/watch?v=KnumAWWWgUE,68
7,5c720840e89d6b0c5f7b2189,236,https://www.youtube.com/watch?v=dQw4w9WgXcQ,231
7,5c720840e89d6b0c5f7b2189,409,https://www.youtube.com/watch?v=jjyDfLPKmNk,95
7,5c720840e89d6b0c5f7b2189,715,https://www.youtube.com/watch?v=Lt2wjJlP2N4,3254
7,5c720840e89d6b0c5f7b2189,963,https://www.youtube.com/watch?v=8pzvkscq4h8,198
7,5c720840e89d6b0c5f7b2189,1099,https://www.youtube.com/watch?v=cwQgjq0mCdE,82
7,5c720840e89d6b0c5f7b2189,1242,https://www.youtube.com/watch?v=6EEW-9NDM5k,90
7,5c720840e89d6b0c5f7b2189,1296,https://www.youtube.com/watch?v=vJwKKKd2ZYE,13
7,5c720840e89d6b0c5f7b2189,1324,https://www.youtube.com/watch?v=QzIuV9Dli1w,58
7,5c720840e89d6b0c5f7b2189,1957,https://www.youtube.com/watch?v=gtb-mWSDfF0,61
7,5c720840e89d6b0c5f7b2189,1978,https://www.youtube.com/watch?v=LLJsSiB2dpU,20
7,5c720840e89d6b0c5f7b2189,3832,https://www.youtube.com/watch?v=NGvsU27v9n4,54
7,5c720840e89d6b0c5f7b2189,3994,https://www.youtube.com/watch?v=szf2j-eIi9g,247
7,5c720840e89d6b0c5f7b2189,4012,https://www.youtube.com/watch?v=bCTlAEyeZ08,366
7,5c720840e89d6b0c5f7b2189,4256,https://www.youtube.com/watch?v=oUbpGmR1-QM,29
7,5c720840e89d6b0c5f7b2189,4289,https://www.youtube.com/watch?v=68ugkg9RePc,45
7,5c720840e89d6b0c5f7b2189,4545,https://www.youtube.com/watch?v=FDcorK0a9Mw,83
7,5c720840e89d6b0c5f7b2189,4631,https://www.youtube.com/watch?v=2unhM-tWKQA,208
7,5c720840e89d6b0c5f7b2189,4815,https://www.youtube.com/watch?v=TxBSPqJd2_Y,44
7,5c720840e89d6b0c5f7b2189,4834,https://www.youtube.com/watch?v=FwpsLXUn87U,38
7,5c720840e89d6b0c5f7b2189,4849,https://www.youtube.com/watch?v=JOV-_jW0Qe8,4
7,5c720840e89d6b0c5f7b2189,4862,https://www.youtube.com/watch?v=M5f5fonvN1Y,76
7,5c720840e89d6b0c5f7b2189,4868,https://www.youtube.com/watch?v=YXdzI7CiFYg,29
7,5c720840e89d6b0c5f7b2189,4871,https://www.youtube.com/watch?v=mXR2PEOXg5A,9
7,5c720840e89d6b0c5f7b2189,4878,https://www.youtube.com/watch?v=HjDSFna_LXQ,115
7,5c720840e89d6b0c5f7b2189,4879,https://www.youtube.com/watch?v=MyQyEvX9eaY,67
7,5c720840e89d6b0c5f7b2189,4886,https://www.youtube.com/watch?v=w0wGRJveC8Q,144
7,5c720840e89d6b0c5f7b2189,4896,https://www.youtube.com/watch?v=kt14c7sYTFA,53
7,5c720840e89d6b0c5f7b2189,4932,https://www.youtube.com/watch?v=XDOMi-Zbnsw,87
7,5c720840e89d6b0c5f7b2189,4942,https://www.youtube.com/watch?v=LQGdIBN0t1A,29
7,5c720840e89d6b0c5f7b2189,4948,https://www.youtube.com/watch?v=TO71hixH1sY,285
7,5c720840e89d6b0c5f7b2189,4965,https://www.youtube.com/watch?v=7qGSIKc4_d8,6
7,5c720840e89d6b0c5f7b2189,4996,https://www.youtube.com/watch?v=UoCPUcPgNbc,26
7,5c720840e89d6b0c5f7b2189,4997,https://www.youtube.com/watch?v=L0CzCPBOQYI,275
7,5c720840e89d6b0c5f7b2189,5003,https://www.youtube.com/watch?v=DtfxmPN8RZ0,133
7,5c720840e89d6b0c5f7b2189,5019,https://www.youtube.com/watch?v=6jDHRW6fngg,160
7,5c720840e89d6b0c5f7b2189,5020,https://www.youtube.com/watch?v=idefYMHbcS8,142
7,5c720840e89d6b0c5f7b2189,5023,https://www.youtube.com/watch?v=g98_B11GkFg,25
7,5c720840e89d6b0c5f7b2189,5038,https://www.youtube.com/watch?v=sgAGo03OjnE,47
7,5c720840e89d6b0c5f7b2189,5066,https://www.youtube.com/watch?v=nDN7M0J3HXc,34
7,5c720840e89d6b0c5f7b2189,5071,https://www.youtube.com/watch?v=09fni_4-Z1U,25
7,5c720840e89d6b0c5f7b2189,5075,https://www.youtube.com/watch?v=kfFcyTuopbI,24
7,5c720840e89d6b0c5f7b2189,5092,https://www.youtube.com/watch?v=VrDfSZ_6f4U,115
7,5c720840e89d6b0c5f7b2189,5093,https://www.youtube.com/watch?v=B-FdrJTaKTs,17
7,5c720840e89d6b0c5f7b2189,5095,https://www.youtube.com/watch?v=NUNYcwDkBPc,132
8,5e6c0c5a2c693d65dbe4c4ea,3,https://www.youtube.com/watch?v=hFjX5iOQjKQ,8
8,5e6c0c5a2c693d65dbe4c4ea,39,https://www.youtube.com/watch?v=ziMUD0_TTg0,181
8,5e6c0c5a2c693d65dbe4c4ea,230,https://www.youtube.com/watch?v=oyttTbZp5rk,1367
9,5dc5eb88e535582441a06560,6,https://www.youtube.com/watch?v=2i_05bMj94U,62
10,5fab337a6c9719fc222a9733,6,https://www.youtube.com/watch?v=2i_05bMj94U,12
10,5fab337a6c9719fc222a9733,7,https://www.youtube.com/watch?v=6Z5GwrrhQ4U,112
10,5fab337a6c9719fc222a9733,13,https://www.youtube.com/watch?v=FJfFZqTlWrQ,15
10,5fab337a6c9719fc222a9733,14,https://www.youtube.com/watch?v=OK6k6e2dLXc,72
11,5fb4c0913d8ead01e0553d24,5,https://www.youtube.com/watch?v=vj7kN8s2WWw,1370
11,5fb4c0913d8ead01e0553d24,132,https://www.youtube.com/watch?v=U68MJz9DrI4,99
11,5fb4c0913d8ead01e0553d24,136,https://www.youtube.com/watch?v=KnumAWWWgUE,67
11,5fb4c0913d8ead01e0553d24,236,https://www.youtube.com/watch?v=dQw4w9WgXcQ,231
11,5fb4c0913d8ead01e0553d24,715,https://www.youtube.com/watch?v=Lt2wjJlP2N4,3206
11,5fb4c0913d8ead01e0553d24,1099,https://www.youtube.com/watch?v=cwQgjq0mCdE,82
11,5fb4c0913d8ead01e0553d24,1242,https://www.youtube.com/watch?v=6EEW-9NDM5k,90
11,5fb4c0913d8ead01e0553d24,1324,https://www.youtube.com/watch?v=QzIuV9Dli1w,14
11,5fb4c0913d8ead01e0553d24,1957,https://www.youtube.com/watch?v=gtb-mWSDfF0,4
11,5fb4c0913d8ead01e0553d24,1978,https://www.youtube.com/watch?v=LLJsSiB2dpU,4
11,5fb4c0913d8ead01e0553d24,3832,https://www.youtube.com/watch?v=NGvsU27v9n4,54
11,5fb4c0913d8ead01e0553d24,3994,https://www.youtube.com/watch?v=szf2j-eIi9g,247
11,5fb4c0913d8ead01e0553d24,4012,https://www.youtube.com/watch?v=bCTlAEyeZ08,366
11,5fb4c0913d8ead01e0553d24,4256,https://www.youtube.com/watch?v=oUbpGmR1-QM,29
11,5fb4c0913d8ead01e0553d24,4289,https://www.youtube.com/watch?v=68ugkg9RePc,46
11,5fb4c0913d8ead01e0553d24,4545,https://www.youtube.com/watch?v=FDcorK0a9Mw,53
11,5fb4c0913d8ead01e0553d24,4631,https://www.youtube.com/watch?v=2unhM-tWKQA,208
11,5fb4c0913d8ead01e0553d24,4815,https://www.youtube.com/watch?v=TxBSPqJd2_Y,44
11,5fb4c0913d8ead01e0553d24,4834,https://www.youtube.com/watch?v=FwpsLXUn87U,37
11,5fb4c0913d8ead01e0553d24,4849,https://www.youtube.com/watch?v=JOV-_jW0Qe8,4
11,5fb4c0913d8ead01e0553d24,4862,https://www.youtube.com/watch?v=M5f5fonvN1Y,76
11,5fb4c0913d8ead01e0553d24,4868,https://www.youtube.com/watch?v=YXdzI7CiFYg,29
11,5fb4c0913d8ead01e0553d24,4871,https://www.youtube.com/watch?v=mXR2PEOXg5A,9
11,5fb4c0913d8ead01e0553d24,4878,https://www.youtube.com/watch?v=HjDSFna_LXQ,115
11,5fb4c0913d8ead01e0553d24,4879,https://www.youtube.com/watch?v=MyQyEvX9eaY,43
11,5fb4c0913d8ead01e0553d24,4886,https://www.youtube.com/watch?v=w0wGRJveC8Q,144
11,5fb4c0913d8ead01e0553d24,4896,https://www.youtube.com/watch?v=kt14c7sYTFA,53
11,5fb4c0913d8ead01e0553d24,4932,https://www.youtube.com/watch?v=XDOMi-Zbnsw,41
11,5fb4c0913d8ead01e0553d24,4942,https://www.youtube.com/watch?v=LQGdIBN0t1A,29
11,5fb4c0913d8ead01e0553d24,4948,https://www.youtube.com/watch?v=TO71hixH1sY,285
11,5fb4c0913d8ead01e0553d24,4965,https://www.youtube.com/watch?v=7qGSIKc4_d8,6
11,5fb4c0913d8ead01e0553d24,4996,https://www.youtube.com/watch?v=UoCPUcPgNbc,26
11,5fb4c0913d8ead01e0553d24,4997,https://www.youtube.com/watch?v=L0CzCPBOQYI,275
11,5fb4c0913d8ead01e0553d24,5003,https://www.youtube.com/watch?v=DtfxmPN8RZ0,133
11,5fb4c0913d8ead01e0553d24,5019,https://www.youtube.com/watch?v=6jDHRW6fngg,160
11,5fb4c0913d8ead01e0553d24,5020,https://www.youtube.com/watch?v=idefYMHbcS8,141
11,5fb4c0913d8ead01e0553d24,5023,https://www.youtube.com/watch?v=g98_B11GkFg,25
11,5fb4c0913d8ead01e0553d24,5038,https://www.youtube.com/watch?v=sgAGo03OjnE,47
11,5fb4c0913d8ead01e0553d24,5066,https://www.youtube.com/watch?v=nDN7M0J3HXc,33
11,5fb4c0913d8ead01e0553d24,5071,https://www.youtube.com/watch?v=09fni_4-Z1U,25
11,5fb4c0913d8ead01e0553d24,5075,https://www.youtube.com/watch?v=kfFcyTuopbI,24
11,5fb4c0913d8ead01e0553d24,5092,https://www.youtube.com/watch?v=VrDfSZ_6f4U,115
11,5fb4c0913d8ead01e0553d24,5093,https://www.youtube.com/watch?v=B-FdrJTaKTs,17
11,5fb4c0913d8ead01e0553d24,5095,https://www.youtube.com/watch?v=NUNYcwDkBPc,132
12,5a8c805b14a2c72aa759f073,4,https://www.youtube.com/watch?v=KlJd_bI7DVo,244
12,5a8c805b14a2c72aa759f073,37,https://www.youtube.com/watch?v=P3cffdsEXXw,215
12,5a8c805b14a2c72aa759f073,290,https://youtu.be/99q3v5Du750,71
12,5a8c805b14a2c72aa759f073,502,https://www.youtube.com/watch?v=EvtMTV9mMSc,172
12,5a8c805b14a2c72aa759f073,603,https://www.youtube.com/watch?v=hGLY5MAAFO4,214
12,5a8c805b14a2c72aa759f073,738,https://www.youtube.com/watch?v=Ksq883ibutY,986
12,5a8c805b14a2c72aa759f073,3239,https://www.youtube.com/watch?v=QWkcksyzxjc,156
12,5a8c805b14a2c72aa759f073,3251,https://www.youtube.com/watch?v=A3I2OczpW54,71
12,5a8c805b14a2c72aa759f073,3288,https://www.youtube.com/watch?v=QNJL6nfu__Q,373
12,5a8c805b14a2c72aa759f073,3309,https://www.youtube.com/watch?v=8apVb832NhY,53
12,5a8c805b14a2c72aa759f073,3321,https://www.youtube.com/watch?v=6CFYIOF89hc,328
12,5a8c805b14a2c72aa759f073,3357,https://www.youtube.com/watch?v=SUJloylmEZM,260
12,5a8c805b14a2c72aa759f073,3367,https://www.youtube.com/watch?v=WgcovIu3k9o,265
12,5a8c805b14a2c72aa759f073,3537,https://www.youtube.com/watch?v=8SHC7CnmErM,426
12,5a8c805b14a2c72aa759f073,3583,https://www.youtube.com/watch?v=KQ0gFidlro8,129
12,5a8c805b14a2c72aa759f073,3599,https://www.youtube.com/watch?v=1g3_CFmnU7k,172
12,5a8c805b14a2c72aa759f073,3611,https://www.youtube.com/watch?v=YVVTZgwYwVo,228
12,5a8c805b14a2c72aa759f073,3641,https://www.youtube.com/watch?v=BHODdNs8vSo,128
12,5a8c805b14a2c72aa759f073,3653,https://www.youtube.com/watch?v=JAc0C_1G0B8,153
12,5a8c805b14a2c72aa759f073,3674,https://www.youtube.com/watch?v=aOHGKCle-aY,146
12,5a8c805b14a2c72aa759f073,3685,https://www.youtube.com/watch?v=OZUt1LMH-98,182
12,5a8c805b14a2c72aa759f073,3692,https://www.youtube.com/watch?v=G8wxsGl-rMA,202
12,5a8c805b14a2c72aa759f073,3701,https://www.youtube.com/watch?v=TjxmgKuL7ZM,190
12,5a8c805b14a2c72aa759f073,3732,https://www.youtube.com/watch?v=mX3obZ0lXoU,71
12,5a8c805b14a2c72aa759f073,3733,https://www.youtube.com/watch?v=5xH0HfJHsaY,173
12,5a8c805b14a2c72aa759f073,3746,https://www.youtube.com/watch?v=nX5PwfEMBM0,127
12,5a8c805b14a2c72aa759f073,3751,https://www.youtube.com/watch?v=Z3doAuAxPhk,396
12,5a8c805b14a2c72aa759f073,3783,https://www.youtube.com/watch?v=1BugGSvhxII,852
13,5ccd88937dd8ce82f3487e9c,8,https://www.youtube.com/watch?v=X7d6Dt17yHk,24
13,5ccd88937dd8ce82f3487e9c,21,https://www.youtube.com/watch?v=kC9wi2U6Bvc,434
13,5ccd88937dd8ce82f3487e9c,174,https://www.youtube.com/watch?v=RxArFIqLGJs,1438
13,5ccd88937dd8ce82f3487e9c,189,https://www.youtube.com/watch?v=YTlsWlJCNqM,201
13,5ccd88937dd8ce82f3487e9c,2686,https://www.youtube.com/watch?v=65J56znZVpw,81
14,5cc773797dd8ce82f3f3b452,9,https://www.youtube.com/watch?v=xYlvKMCU6_c,173
15,5ccdde7b7dd8ce82f3955f63,8,https://www.youtube.com/watch?v=X7d6Dt17yHk,31
15,5ccdde7b7dd8ce82f3955f63,21,https://www.youtube.com/watch?v=kC9wi2U6Bvc,433
15,5ccdde7b7dd8ce82f3955f63,174,https://www.youtube.com/watch?v=RxArFIqLGJs,1439
15,5ccdde7b7dd8ce82f3955f63,189,https://www.youtube.com/watch?v=YTlsWlJCNqM,201
16,60ab0ec4e8f3277f52366962,10,https://www.youtube.com/watch?v=B50m5J2jqIg,9
17,5e4bfeea88aae77176d1501b,2,https://www.youtube.com/watch?v=N3mL-s-kGw4,4
