36,59,223
36,75,654
36,80,411
36,89,306
36,108,257
36,120,141
36,133,245
36,138,369
36,144,389
36,169,360
36,267,1731
36,335,383
36,397,207
36,410,159
36,448,1000
36,552,1141
36,3008,279
36,3108,38
36,3112,107
36,3171,1167
36,3215,509
36,3237,1490
36,3394,256
36,3502,231
36,3530,300
36,3616,581
37,17,141
37,3099,73
38,3,336
38,6,16
38,14,352
38,120,292
39,17,140
40,3,336
41,3,336
41,14,753
41,120,251
41,267,1622
41,532,1024
41,552,618
41,2971,2319
41,3089,882
41,3112,107
41,3145,43
41,3176,24
41,3177,96
41,3537,1275
41,3583,129
41,3599,169
41,3611,112
41,3733,148
41,3746,127
41,3751,396
41,3783,852
42,20,10
42,82,533
42,119,57
42,129,580
42,154,3
42,2379,386
43,6,14
43,17,140
43,3244,58
43,3611,61
43,3641,128
44,20,11
44,82,533
44,119,57
44,129,580
44,154,255
44,2379,386
45,19,441
45,76,453
46,16,84
46,27,2
46,37,38
46,65,458
46,78,99
46,87,30
46,187,41
46,199,178
46,227,8
46,3632,185
47,17,75
48,17,141
48,3099,74
49,3,336
50,3,336
50,3267,428
50,3284,341
50,3310,183
50,3318,138
50,3331,104
50,3337,141
50,3349,65
50,3355,94
50,3358,209
50,3364,114
50,3401,201
51,23,332
52,24,29
52,50,28
53,6,685
53,109,19
53,110,21
53,270,214
53,485,47
53,532,2587
53,538,112
53,1053,12
53,1065,229
53,2950,76
53,2971,40
53,2987,69
53,3217,208
53,3440,376
53,3461,94
53,3468,120
53,3490,10
53,3491,224
53,3520,26
53,3570,26
53,3649,60
53,3670,44
53,5070,92
54,25,678
54,127,198
55,26,82
55,48,9
55,53,66
55,665,112
55,909,15
55,968,591
55,1027,31
55,1073,403
55,1139,515
55,1162,254
55,1202,403
55,1320,496
56,25,811
56,127,197
57,26,85
57,48,9
57,53,64
58,27,8
59,13,190
59,42,1010
59,91,230
59,109,134
59,110,127
59,161,673
59,183,177
59,205,224
59,229,182
59,264,188
59,3520,1430
59,3577,48
59,3580,286
59,3670,819
59,3811,279
60,28,1037
60,360,137
61,6,117
61,14,46
61,36,136
61,42,34
61,49,255
61,675,93
61,1523,94
61,1530,60
61,1561,18
61,1571,17
61,4288,203
61,4370,39
61,4371,325
61,4397,68
61,4400,182
61,4437,135
62,29,33
62,40,120
63,13,41
63,42,1010
63,49,209
63,91,230
63,109,134
63,110,127
63,161,673
63,205,224
63,229,182
63,254,428
63,259,170
63,262,33
63,270,241
63,303,258
63,317,587
63,348,7
63,349,251
63,371,10
63,386,292
63,432,82
63,461,326
63,481,139
63,3357,260
63,3367,318
63,4354,12
63,5070,2383
63,5079,63
63,5083,20
63,5088,245
63,5091,203
63,5097,54
64,13,206
64,42,1006
64,91,97
64,109,101
64,110,72
64,183,176
64,205,224
64,264,188
64,3520,1676
64,3577,48
64,3580,286
64,3670,819
64,3811,378
65,6,796
65,30,85
65,59,15
65,66,66
65,94,38
65,99,29
65,108,11
65,264,72
65,286,168
65,327,57
65,335,8
65,342,459
65,345,126
65,355,592
65,494,44
65,510,66
65,532,979
65,537,3
65,542,26
65,579,40
65,580,97
65,634,12
65,698,15
65,738,55
65,1017,291
65,1363,90
65,1380,14
65,1678,5
65,2375,37
65,3104,308
65,3117,36
65,3119,133
65,3137,311
65,3138,268
65,3148,847
65,3186,63
65,3198,934
65,3250,61
65,3255,34
65,3263,54
65,3267,5
65,3277,21
65,3280,25
65,3285,7
65,3288,57
65,3343,177
65,3357,25
65,3384,105
65,3391,244
65,3397,63
65,3407,184
65,3410,13
65,3417,180
65,3421,47
65,3525,33
65,3533,207
65,3544,225
65,3551,380
65,3571,357
65,3598,16
65,3685,182
65,3692,27
65,3747,56
65,3753,46
65,3770,94
65,3773,36
65,3811,379
65,3828,23
65,3833,47
65,3841,107
65,3887,16
65,3906,119
65,3953,241
65,3958,71
65,3959,10
65,3964,294
65,3992,33
65,3999,26
65,4000,6
65,4002,4
65,4299,3
65,5129,21
65,5131,11
65,5133,30
65,5138,35
65,5141,83
66,28,1038
66,360,248
67,18,136
68,29,23
68,40,186
69,32,10
69,2872,5015
70,32,9
70,2872,4267
71,33,1775
71,41,31
71,514,57
72,34,2842
73,33,1775
73,41,31
73,514,68
74,0,29
75,28,160
75,35,6
75,43,43
75,79,520
75,1148,12
75,2418,18
75,3717,16
76,16,9
76,37,39
76,65,500
76,78,93
76,87,16
76,187,20
76,199,168
77,28,183
77,35,5
77,43,44
77,79,6
78,17,54
79,28,88
80,6,332
80,75,389
80,80,68
80,108,111
80,120,841
80,138,361
80,144,367
80,169,18
80,254,1
80,267,1192
80,3527,259
80,3533,247
80,3547,347
81,6,17
81,36,19
81,2348,6
81,2381,3
82,38,345
82,5107,469
83,39,181
83,230,1367
84,6,34
85,6,40
85,36,13
86,44,263
86,47,353
86,49,251
86,80,327
87,23,546
88,45,7
88,49,14
88,54,171
89,44,263
89,47,353
89,49,252
89,80,329
90,3,478
91,11,171
91,46,291
92,45,7
92,49,14
92,54,171
93,28,97
94,14,129
94,284,44
94,290,135
94,313,374
94,355,875
94,521,66
94,3391,180
94,3407,184
94,3410,169
94,3417,198
94,3455,193
94,3461,662
94,3551,1771
94,3570,194
94,3599,83
94,3666,274
94,3680,437
94,3688,586
94,3741,519
94,3775,427
94,3803,143
94,3813,155
94,3822,245
95,36,2
95,196,13
95,281,120
95,301,308
95,3953,29
95,5127,84
96,6,21
97,36,263
97,479,197
97,1149,1
97,1206,5
97,2335,188
97,2885,167
97,2896,213
97,2911,98
97,2923,6
97,2924,3
97,2927,6
97,2955,342
97,2988,412
97,3039,156
97,3043,262
97,3053,1
97,3069,139
97,3073,410
97,3100,161
97,3190,312
97,3236,1
97,3285,129
97,3299,224
97,3330,207
97,3360,265
97,4354,8
97,5012,185
97,5021,254
97,5031,287
97,5042,182
97,5088,189
97,5121,284
98,49,23
99,50,27
100,51,159
101,51,159
102,36,276
103,52,11
104,21,301
104,174,1439
104,189,201
105,6,111
105,94,150
106,55,174
106,86,618
106,102,18
106,106,29
106,111,73
106,117,55
106,121,23
107,52,430
107,138,35
107,144,157
107,169,143
107,196,62
107,204,486
107,532,133
107,602,340
107,618,283
107,676,166
107,689,337
107,767,345
107,822,178
107,3278,163
107,3380,517
107,3415,65
107,3431,273
107,3436,175
107,3445,269
107,3649,534
107,3680,135
107,3688,497
107,3732,70
107,3733,175
107,3746,125
107,3751,34
107,3813,5
107,3822,249
108,55,34
108,86,618
108,102,18
108,106,29
108,111,73
108,117,55
108,121,23
109,55,42
109,86,111
109,102,18
109,106,29
109,111,73
109,117,55
109,121,23
110,56,1917
111,57,1623
112,58,5
113,52,1
113,78,370
114,56,1917
115,59,207
115,89,401
115,133,574
115,188,249
115,191,23
115,221,265
116,15,1364
116,143,200
117,6,1
118,15,1267
119,52,29
120,6,64
120,52,281
120,262,162
120,317,29
120,327,14
120,532,64
120,618,25
120,694,7
120,812,1385
121,6,7
121,52,10
122,52,571
122,60,6879
123,14,5
124,59,237
124,61,737
124,100,662
124,122,56
124,134,518
124,182,232
124,184,627
124,265,242
125,59,237
125,61,737
125,100,662
125,122,56
125,134,518
125,182,232
125,184,627
125,265,242
126,62,239
126,113,606
126,208,329
126,285,1222
126,690,286
126,754,328
126,819,360
126,3302,48
126,3323,9
126,3326,9
126,3405,207
126,3503,174
127,11,4
127,52,159
127,119,33
127,152,67
127,153,191
127,261,9
127,273,82
127,318,67
127,471,149
127,628,592
127,1017,403
127,1505,18
127,1624,42
127,1651,34
127,1920,474
127,1968,39
127,2123,188
127,2131,215
127,2147,265
127,2166,124
127,2572,71
127,2779,21
127,2994,7
127,3028,177
127,3856,297
127,3866,51
127,3870,19
127,3947,229
127,4041,122
127,4146,447
127,4406,16
127,4525,76
127,4535,17
127,4536,238
127,4562,185
127,4567,286
127,4574,697
127,4585,21
127,4590,402
127,4614,1184
127,4623,389
127,4703,49
128,52,243
129,52,10
129,63,6264
130,64,113
130,118,644
130,232,1570
131,6,60
132,6,29
133,49,199
133,70,334
133,245,1940
133,367,121
133,389,194
134,59,239
134,89,401
134,133,574
134,188,248
134,191,23
134,221,266
135,66,14
136,67,152
136,97,157
136,2640,437
136,2677,186
136,2697,422
136,3093,27
136,3945,87
136,5063,219
137,68,167
137,95,178
137,115,30
137,124,100
137,140,255
138,0,1193
138,6,786
138,270,241
138,461,195
138,481,140
138,537,1310
138,806,8013
138,3228,6
138,3236,9
138,3250,60
138,3252,8
138,3278,1222
138,3520,8
139,67,71
139,97,66
139,2640,264
139,2677,186
139,2697,422
139,3093,29
139,3945,87
139,5063,220
140,68,175
140,95,178
140,115,30
140,124,100
140,140,254
141,6,8
142,69,2189
143,59,7
144,54,183
144,66,61
144,70,163
144,140,183
144,215,132
144,1334,80
144,1407,131
144,1885,8
144,1920,103
144,2161,46
144,2163,47
144,2165,138
144,2172,63
144,2218,53
144,2219,45
144,2222,60
144,3056,35
144,4267,128
144,4370,39
144,4422,62
144,4460,105
144,4464,95
144,4468,132
144,4494,100
144,4524,32
144,4703,62
144,4705,73
144,4706,7
145,54,185
145,66,60
145,70,163
145,215,103
145,1334,79
145,1885,9
145,1920,121
145,2161,46
145,2163,47
145,2165,138
145,2172,63
145,2218,53
145,2219,44
145,2222,172
145,3056,35
145,4267,128
145,4370,39
145,4422,119
145,4460,105
145,4464,95
145,4468,132
145,4494,100
145,4703,62
145,4705,72
145,4706,7
146,71,809
146,149,1150
147,72,121
148,62,136
148,113,606
148,208,214
148,285,1222
148,690,287
148,754,328
148,819,361
148,3302,358
148,3303,37
148,3323,9
148,3326,8
148,3405,207
149,71,809
149,149,1150
150,72,121
151,73,417
152,74,58
153,75,7
153,267,12
153,3171,6
154,62,610
154,113,606
154,208,211
154,285,1222
154,690,275
154,754,328
154,2935,933
154,3302,358
154,3303,103
154,3323,9
154,3326,9
154,3405,207
154,3503,368
155,6,55
156,77,288
156,83,127
156,90,60
157,74,19
158,6,986
159,59,9
160,77,488
160,83,128
160,90,60
160,246,38
160,255,194
160,665,294
160,3158,59
160,3166,45
161,64,127
161,118,643
161,232,1570
161,532,19
162,78,118
163,6,8
164,52,7
164,3649,12
164,3688,43
165,52,40
165,54,4
165,59,45
165,78,4
165,271,10
165,532,4
165,1400,12
165,1968,9
165,2216,6
165,2236,2
165,2514,8
165,2904,5
165,3095,5
165,3448,7
165,3471,156
165,4843,4
165,5082,8
165,5109,1
166,34,1189
167,52,4
168,54,47
168,210,292
169,6,22
169,52,23
169,3194,25
170,81,765
170,866,600
170,2229,1266
171,70,65
172,81,806
172,866,601
172,2229,1060
173,6,15
173,52,10
173,87,2
173,94,1
174,6,2
174,52,7
175,6,16
175,179,93
175,187,110
175,228,60
175,273,139
175,280,69
176,84,28
176,101,212
176,200,654
176,332,982
176,1003,24
177,84,28
177,101,213
177,200,654
177,332,982
177,1003,24
178,85,1596
178,2770,788
178,4760,1036
179,85,1597
179,2770,111
180,88,1
181,6,22
181,52,17
181,54,17
181,120,37
181,233,27
181,506,3
182,6,577
182,14,108
182,91,18
182,94,68
182,110,17
182,120,139
182,147,172
182,233,680
182,3414,120
182,3434,2
182,3440,550
183,91,8
184,6,71
184,52,43
184,105,3309
185,92,610
185,215,129
186,52,5
186,75,2
186,183,177
186,264,168
186,284,4
186,303,115
186,532,10
186,549,8
187,92,610
187,215,129
188,93,27
188,99,14
188,107,78
188,142,473
188,499,17
188,500,15
188,509,30
189,30,1124
189,49,198
189,88,1057
189,94,940
189,233,1082
189,342,1238
189,580,1510
189,698,1172
189,717,1430
189,1050,874
189,3677,2989
189,4002,1112
190,91,41
190,549,1216
190,634,6
191,6,183
191,11,13
191,49,26
191,54,462
191,75,3
191,87,3
191,141,48
191,205,18
191,237,174
191,247,209
191,271,161
191,275,18
191,279,23
191,282,69
191,290,39
191,303,34
191,537,5
191,624,87
191,634,12
191,641,44
191,896,71
191,971,83
191,980,9
191,1006,47
191,1138,233
191,1147,185
191,1171,204
191,1185,209
191,1227,298
191,1232,200
191,1249,218
191,1286,224
191,1345,256
191,1413,205
191,1474,240
191,1507,235
191,1531,1019
191,2314,208
191,2462,8
191,2668,68
191,2886,7
191,2925,238
191,2947,179
191,2950,6
191,3002,709
191,3291,763
191,3424,226
191,3743,4
191,3880,5
191,3887,19
191,3906,46
191,3920,132
191,3925,49
191,3937,223
191,3952,26
191,3965,903
191,4083,210
191,4093,444
191,4139,313
191,4195,268
191,4211,187
191,4227,212
191,4245,249
191,4265,435
191,4447,244
191,4751,84
191,4755,472
192,25,126
192,87,671
192,238,31
192,3174,234
193,25,147
193,87,890
193,238,108
193,3174,235
194,96,398
194,258,1735
194,775,217
194,788,347
195,96,396
195,258,1770
195,775,217
195,788,347
196,28,5
196,52,272
196,714,76
196,3278,16
196,3282,202
197,98,189
198,98,189
198,162,974
199,52,116
199,196,101
199,262,363
200,103,15
201,103,15
202,104,2539
203,52,6
203,145,93
203,153,29
203,175,55
203,182,95
203,183,3
203,1999,73
204,105,2420
205,52,83
205,196,229
205,262,871
206,52,927
206,196,229
206,262,835
207,52,927
207,196,229
207,262,871
207,471,256
207,3028,201
207,3157,3293
207,3250,196
207,3255,2240
207,3415,13
207,4906,747
207,4915,1270
207,4964,2122
207,4998,1019
207,5029,318
208,31,9
209,52,620
209,196,44
209,262,483
209,694,6
209,812,281
210,52,928
210,196,229
210,262,871
211,52,752
211,196,229
211,262,871
212,107,78
212,142,386
212,499,17
212,500,15
212,509,30
213,6,49
214,112,3035
214,235,1722
215,112,3035
215,235,1722
215,3666,26
216,110,6
216,215,70
216,2462,236
217,114,3705
218,6,50
218,59,48
218,70,22
218,190,47
218,199,92
218,262,21
218,263,1075
218,303,46
218,602,6
218,650,39
218,885,31
218,895,9
218,983,5
218,1000,269
218,1003,13
218,1017,1082
218,1020,272
218,1046,4
218,1090,230
218,1320,7
218,1367,75
218,1463,215
218,1817,2
218,1869,29
218,2055,7
218,2107,47
218,2123,18
218,2131,14
218,2138,6
218,2139,4
218,2955,3
218,2959,44
218,2988,474
218,3039,156
218,3043,218
218,3255,18
218,3278,12
218,3305,27
218,3308,15
218,3519,45
218,3551,15
218,3565,68
218,3580,14
218,3603,9
218,3612,7
219,116,71
220,116,62
221,122,35
221,126,65
221,128,7
221,142,5
221,146,11
221,156,3
221,160,31
221,165,11
221,167,14
221,168,18
221,171,6
221,172,48
221,225,30
221,240,16
221,243,44
221,253,57
221,256,263
222,122,35
222,126,65
222,128,6
222,142,5
222,146,11
222,156,3
222,160,30
222,165,10
222,167,13
222,168,18
222,171,6
222,172,48
222,225,30
222,240,16
222,243,44
222,253,57
222,256,263
223,122,35
223,126,65
223,128,6
223,142,5
223,146,11
223,156,3
223,160,30
223,165,10
223,167,13
223,168,18
223,171,6
223,172,48
223,225,30
223,240,15
223,243,43
223,253,57
223,256,8195
224,123,2865
224,154,21
225,125,5
226,70,178
226,123,2865
226,154,24
226,1414,950
227,63,3377
228,130,360
228,209,4411
229,131,18
229,224,120
229,252,286
229,299,643
229,356,230
230,130,360
230,209,3235
231,6,10
231,4824,2
231,4847,3
231,5065,10
231,5070,687
232,6,35
232,179,93
232,187,110
232,228,57
232,297,44
232,306,132
232,309,439
233,87,4
233,120,24
233,141,3
233,262,30
233,286,7
233,294,3
234,135,159
234,143,7
234,151,73
234,153,107
234,157,6
234,166,16
234,270,40
235,135,159
235,143,7
235,151,73
235,153,106
235,157,7
235,166,15
235,270,40
236,11,2
236,49,20
236,54,65
236,59,68
236,82,7
236,87,87
236,143,178
236,179,93
236,187,110
236,228,59
236,263,27
236,273,139
236,280,69
236,286,21
236,313,8
236,327,18
236,336,8
236,342,7
236,349,11
236,355,9
236,357,10
236,358,2
236,396,91
236,425,157
236,449,164
236,462,251
236,464,11
236,470,12
236,477,39
236,483,51
236,490,171
236,529,138
236,532,37
236,536,134
236,558,138
236,568,47
236,571,246
236,602,20
236,662,197
236,689,8
236,698,5
236,894,72
236,935,19
236,1142,63
236,1143,23
236,1180,12
236,1280,22
236,1651,20
236,1652,13
236,1775,15
236,2998,11
236,3880,8
237,137,4
237,178,1162
237,311,1396
237,1660,1297
237,3435,17
238,137,4
238,178,614
238,311,1396
238,1660,1198
238,3435,17
239,27,3522
239,204,895
239,602,4162
239,1020,1512
239,3278,2515
239,3436,1747
240,22,95
240,139,1055
240,329,42
241,22,95
241,139,1055
241,329,42
242,141,253
243,144,35
244,145,93
244,153,29
244,175,91
244,182,95
244,183,3
244,1999,68
245,59,325
246,147,175
246,244,739
246,251,45
246,291,142
246,307,482
246,330,332
246,382,243
246,395,185
246,431,35
246,443,157
246,453,176
246,472,161
246,488,263
246,506,125
246,528,164
246,539,44
246,1836,227
246,1896,244
246,1921,303
246,1926,258
246,1930,107
246,1966,267
246,2027,131
246,2242,56
246,2453,204
246,2576,183
246,2612,249
246,2628,353
246,2641,222
246,2657,198
246,2666,266
246,2680,211
246,2694,237
246,2702,263
246,3962,141
247,147,96
247,148,171
247,170,194
247,181,70
247,193,74
247,212,113
247,239,207
247,3951,34
248,150,376
248,176,220
248,247,2
248,267,20
248,289,2578
248,2255,312
248,2321,1344
248,2649,1146
248,3594,726
248,4911,137
249,147,30
249,148,171
249,170,194
249,181,70
249,193,75
249,212,57
249,239,211
249,3951,34
250,59,97
250,145,605
250,152,194
250,192,135
250,193,212
250,548,358
250,4392,548
251,147,282
251,251,35
251,291,182
251,307,202
251,443,157
251,1836,227
251,1921,281
251,2242,91
251,2576,182
251,2702,273
251,4136,1412
252,6,20
252,120,38
252,144,42
253,59,97
253,145,602
253,152,194
253,192,135
253,193,212
253,548,358
253,4392,298
254,59,12
254,122,6
254,152,72
254,153,73
254,163,58
254,164,28
254,173,8
254,180,18
254,183,236
254,186,7
254,259,171
254,272,134
255,59,12
255,122,6
255,152,72
255,153,74
255,163,58
255,164,28
255,173,8
255,180,18
255,183,145
255,186,7
255,259,171
255,272,134
256,125,58
256,155,719
257,125,58
257,155,930
258,6,45
259,25,4
259,59,32
259,122,694
259,267,5
259,286,8
259,327,3
259,362,30
259,372,118
259,394,279
259,607,3
259,634,13
259,1231,41
259,1571,93
259,1680,38
259,2465,226
259,2475,54
259,2479,705
259,2488,328
259,2587,298
259,2596,120
259,2602,7
259,2607,9
259,3036,49
259,3798,4
260,37,8
260,59,10
260,122,6
260,141,20
260,182,21
260,215,27
260,221,123
260,222,49
260,263,168
260,547,217
260,738,17
260,846,12
260,892,22
260,896,5
260,983,5
260,1006,129
260,1017,40
260,1052,36
260,1060,6
260,1080,112
260,1091,8
260,1097,28
260,1149,20
260,1197,37
260,1342,14
260,1361,126
260,1367,74
260,1388,14
260,1401,103
260,1413,33
260,1422,3
260,1423,6
260,1425,18
260,1426,5
260,1450,6
260,1483,73
260,1519,64
260,1522,20
260,1797,20
260,1801,5
260,1973,16
260,2337,78
260,2572,70
260,2779,20
260,2983,15
260,2994,6
260,2996,10
260,3064,66
260,3182,4
260,3250,15
260,3255,9
260,3267,5
260,3280,4
260,3281,5
260,3284,38
260,3308,20
260,3313,22
260,3329,7
260,3436,28
260,3504,12
260,3520,62
260,3544,42
260,3545,7
260,3547,54
260,3551,63
260,3593,11
260,3598,270
260,3622,196
260,3626,2
260,3632,185
260,3913,35
260,3953,8
260,4093,31
260,4123,11
260,4174,4
260,4188,36
260,4197,7
260,4200,12
260,4234,10
260,4265,7
260,4275,294
260,4285,37
260,4371,17
260,4385,168
260,4394,54
260,4406,29
260,4422,53
260,4433,42
260,4473,34
260,4492,18
260,4525,77
260,4536,24
260,4540,28
260,4554,34
260,5127,51
260,5129,11
260,5133,38
260,5141,15
261,109,8
261,161,59
262,25,10
262,59,32
262,122,332
262,362,30
262,372,78
262,394,276
262,634,6
262,1571,53
262,1680,5
262,2465,53
262,2475,54
262,2479,1005
262,2488,328
262,2587,297
262,2596,119
262,2602,7
262,2607,9
263,158,9
263,219,775
264,158,10
264,219,775
265,159,138
265,547,7
265,617,583
265,665,183
265,892,178
265,1236,367
265,1329,409
265,1438,899
265,1960,1367
265,3289,50
265,3290,62
265,3487,152
265,3500,896
265,3589,125
265,3595,82
265,3597,184
266,49,252
266,59,138
266,147,133
266,159,138
266,182,247
266,362,267
266,547,7
266,665,184
266,892,178
266,1236,1224
266,1329,35
266,1438,899
266,1960,1236
266,2540,6
266,3053,25
266,3289,50
266,3290,26
266,3487,152
266,3500,210
266,3589,125
266,3595,299
266,3597,374
266,5102,68
267,6,109
267,1191,5
267,1211,16
267,1215,30
268,22,225
268,49,79
268,54,108
268,131,655
268,300,86
268,375,209
268,476,26
268,524,174
268,540,240
268,543,55
268,548,49
268,595,619
268,626,1065
269,6,2367
269,284,498
269,313,627
269,353,493
269,412,609
269,434,531
269,451,610
269,485,610
269,549,304
269,577,83
269,597,446
269,618,925
269,677,773
269,3184,320
269,3194,433
270,22,294
270,49,99
270,54,108
270,131,655
270,300,83
270,375,209
270,476,194
270,524,174
270,532,62
270,540,240
270,543,55
270,548,49
270,595,619
270,626,1065
271,6,2369
271,49,209
271,207,36
271,259,164
271,270,237
271,303,258
271,317,587
271,348,7
271,349,251
271,371,9
271,386,292
271,432,82
271,461,325
271,481,139
271,603,22
271,738,97
271,1486,5
271,3184,320
271,3194,286
271,3235,11
271,3239,119
271,3246,8
271,4182,41
271,5070,1485
272,142,6
272,167,6
272,225,1
272,240,16
272,243,11
272,253,32
272,256,248
273,6,2373
273,37,215
273,49,209
273,147,172
273,183,177
273,259,170
273,264,188
273,270,241
273,303,257
273,317,587
273,348,7
273,349,251
273,371,9
273,386,291
273,432,81
273,461,326
273,481,139
273,532,2065
273,538,112
273,603,211
273,738,986
273,2734,677
273,3184,320
273,3194,868
273,3217,208
273,3239,155
273,3251,73
273,3288,373
273,3309,249
273,3321,328
273,3357,260
273,3367,318
273,3414,120
273,3434,1
273,3440,550
273,3468,175
273,3490,10
273,3491,224
273,3520,840
273,3577,48
273,3580,287
273,3670,819
273,3811,379
273,3828,71
273,5070,2604
274,6,2382
274,49,210
274,54,176
274,70,22
274,122,16
274,183,437
274,207,373
274,259,170
274,263,234
274,270,256
274,272,384
274,317,337
274,348,7
274,349,251
274,371,10
274,386,292
274,432,82
274,461,326
274,481,140
274,485,271
274,532,1156
274,844,7
274,896,13
274,1035,6
274,1046,114
274,1053,690
274,1112,3
274,1114,63
274,1367,95
274,1432,14
274,1468,8
274,1951,8
274,2514,9
274,2724,955
274,2903,5
274,3184,320
274,3194,868
